date,stargazers,starsToday,description,owner,name,url
2021-12-19,39,53,"FastAPI framework, high performance, easy to learn, fast to code, ready for production",tiangolo,fastapi,https://github.com/tiangolo/fastapi
2021-12-19,103,185,Command-line program to download videos from YouTube.com and other video sites,ytdl-org,youtube-dl,https://github.com/ytdl-org/youtube-dl
2021-12-19,98,18,,jfrog,log4j-tools,https://github.com/jfrog/log4j-tools
2021-12-19,240,47,"Find vulnerable Log4j2 versions on disk and also inside Java Archive Files (Log4Shell CVE-2021-44228, CVE-2021-45046, CVE-2021-45105)",fox-it,log4j-finder,https://github.com/fox-it/log4j-finder
2021-12-19,50,8,使用python的turtle画樱花树，玫瑰，圣诞树，小猪佩奇，蛋糕，小黄人，贪吃蛇游戏61行代码,niubiqigai,turtle,https://github.com/niubiqigai/turtle
2021-12-19,23,19,The uncompromising Python code formatter,psf,black,https://github.com/psf/black
2021-12-19,7,9,The easiest way to automate your data,PrefectHQ,prefect,https://github.com/PrefectHQ/prefect
2021-12-19,263,16,,kakaobrain,minDALL-E,https://github.com/kakaobrain/minDALL-E
2021-12-19,454,24,自动领取Epic游戏商城每周免费游戏。,luminoleon,epicgames-claimer,https://github.com/luminoleon/epicgames-claimer
2021-12-19,14,10,"A modular, high performance, headless e-commerce platform built with Python, GraphQL, Django, and React.",saleor,saleor,https://github.com/saleor/saleor
2021-12-19,17,14,Python dependency management and packaging made easy.,python-poetry,poetry,https://github.com/python-poetry/poetry
2021-12-19,3,15,A treasure chest for visual recognition powered by PaddlePaddle,PaddlePaddle,PaddleClas,https://github.com/PaddlePaddle/PaddleClas
2021-12-19,26,38,Comprehensive Python Cheatsheet,gto76,python-cheatsheet,https://github.com/gto76/python-cheatsheet
2021-12-19,5,1,PyTorch3D is FAIR's library of reusable components for deep learning with 3D data,facebookresearch,pytorch3d,https://github.com/facebookresearch/pytorch3d
2021-12-19,14,18,Zulip server and web app—powerful open source team chat,zulip,zulip,https://github.com/zulip/zulip
2021-12-19,22,5,Web APIs for Django. 🎸,encode,django-rest-framework,https://github.com/encode/django-rest-framework
2021-12-19,13,196,A youtube-dl fork with additional features and fixes,yt-dlp,yt-dlp,https://github.com/yt-dlp/yt-dlp
2021-12-19,226,16,Yuno is context based search engine for anime.,IAmPara0x,Yuno,https://github.com/IAmPara0x/Yuno
2021-12-19,18,8,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages recognition, provide data annotation and synthesis tools, support training and deployment among server, mobile, embedded and IoT devices)",PaddlePaddle,PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR
2021-12-19,1,6,"Pycord, a maintained fork of discord.py, is a python wrapper for the Discord API",Pycord-Development,pycord,https://github.com/Pycord-Development/pycord
2021-12-19,1,4,A Speech Toolkit based on PaddlePaddle.,PaddlePaddle,PaddleSpeech,https://github.com/PaddlePaddle/PaddleSpeech
2021-12-19,2,8,PyTorch implementation of MoCo: https://arxiv.org/abs/1911.05722,facebookresearch,moco,https://github.com/facebookresearch/moco
2021-12-19,2,12,Automatic CPU speed & power optimizer for Linux,AdnanHodzic,auto-cpufreq,https://github.com/AdnanHodzic/auto-cpufreq
2021-12-19,4,5,Segmentation models with pretrained backbones. PyTorch.,qubvel,segmentation_models.pytorch,https://github.com/qubvel/segmentation_models.pytorch
2021-12-19,66,13,,apple,ARKitScenes,https://github.com/apple/ARKitScenes
