date,stargazers,starsToday,description,owner,name,url
2021-12-31,131130,291,Algorithms and data structures implemented in JavaScript with explanations and links to further readings,,,
2021-12-31,291,134,Web 3.0 React Solidity Blockchain Application,,,
2021-12-31,14642,63,OpenZeppelin Contracts is a library for secure smart contract development.,,,
2021-12-31,73208,158,The Node.js best practices list (December 2021),,,
2021-12-31,51573,63,A utility-first CSS framework for rapid UI development.,,,
2021-12-31,72748,134,A list of Free Software network services and web applications which can be hosted on your own servers,,,
2021-12-31,62935,43,Curated interview preparation materials for busy engineers,,,
2021-12-31,73983,28,"MUI (formerly Material-UI) is the React UI library you always wanted. Follow your own design system, or start with Material Design.",,,
2021-12-31,1700,14,Create Ethereum-powered apps with one command,,,
2021-12-31,11987,24,"Mastering Ethereum, by Andreas M. Antonopoulos, Gavin Wood",,,
2021-12-31,11230,38,A fancy self-hosted monitoring tool,,,
2021-12-31,17091,168,AI拟声: 5秒内克隆您的声音并生成任意语音内容 Clone a voice in 5 seconds to generate arbitrary speech in real-time,,,
2021-12-31,10122,1,ShowDoc is a tool greatly applicable for an IT team to share documents online一个非常适合IT团队的在线API文档、技术文档工具,,,
2021-12-31,27558,28,A browser based code editor,,,
2021-12-31,15539,21,Roadmap to becoming an Artificial Intelligence Expert in 2021,,,
2021-12-31,6502,6,"A curated list of CTF frameworks, libraries, resources and softwares",,,
2021-12-31,21342,10,"Swagger UI is a collection of HTML, JavaScript, and CSS assets that dynamically generate beautiful documentation from a Swagger-compliant API.",,,
2021-12-31,8318,14,VNC client web application,,,
2021-12-31,15834,12,Hooks for building fast and extendable tables and datagrids for React,,,
2021-12-31,182,8,Gosint is a distributed asset information collection and vulnerability scanning platform,,,
2021-12-31,1178,3,Use Turbo in your Ruby on Rails app,,,
2021-12-31,121,8,,,,
2021-12-31,43288,14,Based on a true story,,,
2021-12-31,19744,16,Find and fix problems in your JavaScript code.,,,
