date,stargazers,starsToday,description,owner,name,url
2021-12-31,618,8,一个主要运行在 𝐞𝐥𝐞𝐜𝐕𝟐𝐏 或 𝐪𝐢𝐧𝐠𝐥𝐨𝐧𝐠 等定时面板，同时支持系统运行环境的签到项目（环境：𝑷𝒚𝒕𝒉𝒐𝒏 3.8+ / 𝑵𝒐𝒅𝒆.𝒋𝒔 10+ / 𝑩𝒂𝒔𝒉 4+ / 𝑶𝒑𝒆𝒏𝑱𝑫𝑲8 / 𝑷𝒆𝒓𝒍5）,,,
2021-12-31,12337,4,Stack trace visualizer,,,
2021-12-31,1140,8,"The book documenting the curl project, the curl tool, libcurl and more. Simply put: everything curl.",,,
2021-12-31,102,0,"Dockside is a tool for provisioning lightweight access-controlled IDEs, staging environments and sandboxes - aka 'devtainers' - on local machine, on-premises raw metal or VM, or in the cloud",,,
2021-12-31,189,0,Spec and test data for the MaxMind DB file format,,,
2021-12-31,2,0,Signal processing window functions for PDL,,,
2021-12-31,212,0,FusionInventory Agent,,,
2021-12-31,4,0,Promise in Perl,,,
2021-12-31,1,0,A WebDriver protocol client for Perl,,,
2021-12-31,,,,,,
2021-12-31,,,A pure-Perl HTML/XML processor,,,
2021-12-31,2,0,A Perl implementation of JSON,,,
2021-12-31,2,0,CharClass Perl modules,,,
2021-12-31,2305,0,OWASP ModSecurity Core Rule Set (CRS) Project (Official Repository),,,
2021-12-31,262,0,Collection of standard plugins to discover and gather cloud-to-edge metrics and status across your whole IT infrastructure.,,,
2021-12-31,708,0,"Ora2Pg is a free tool used to migrate an Oracle database to a PostgreSQL compatible schema. It connects your Oracle database, scan it automatically and extracts its structure or data, it then generates SQL scripts that you can load into PostgreSQL.",,,
2021-12-31,609,0,Trinity RNA-Seq de novo transcriptome assembly,,,
2021-12-31,5380,1,Nikto web server scanner,,,
2021-12-31,526,1,Rapid prokaryotic genome annotation,,,
2021-12-31,1243,2,ExifTool meta information reader/writer,,,
2021-12-31,2211,0,"Imapsync is an IMAP transfers tool. The purpose of imapsync is to migrate IMAP accounts or to backup IMAP accounts. IMAP is one of the three current standard protocols to access mailboxes, the two others are POP3 and HTTP with webmails, webmails are often tied to an IMAP server. Upstream website is",,,
2021-12-31,14814,0,Good-lookin' diffs. Actually… nah… The best-lookin' diffs.,,,
2021-12-31,949,1,ModSecurity v3 Nginx Connector,,,
2021-12-31,1255,1,The Perl programming language,,,
2021-12-31,968,0,This is the new home for ddclient. Ddclient is a Perl client used to update dynamic DNS entries for accounts on 'Dynamic DNS Network Services' free DNS service. It currently supports a lot of different routers and a few different services.,,,
